Pipe_ID,Start_Node,End_Node,Diameter,Length,Material
P_building_s2_21_6_17,junction_third_s2_21_6_17,Building_7212,0.09,237,PVC
P_building_s2_21_6_18,junction_third_s2_21_6_18,Building_7213,0.09,256,PVC
P_building_s2_21_6_19,junction_third_s2_21_6_19,Building_7214,0.1,201,PVC
P_building_s2_21_6_20,junction_third_s2_21_6_20,Building_7215,0.08,271,PVC
P_building_s2_21_6_21,junction_third_s2_21_6_21,Building_7216,0.1,233,PVC
P_building_s2_21_6_22,junction_third_s2_21_6_22,Building_7217,0.09,294,PVC
P_building_s2_21_6_23,junction_third_s2_21_6_23,Building_7218,0.08,292,PVC
P_building_s2_21_6_24,junction_third_s2_21_6_24,Building_7219,0.09,132,PVC
P_building_s2_21_6_25,junction_third_s2_21_6_25,Building_7220,0.09,199,PVC
P_third_s2_21_7,junction_second_s2_21_7,junction_third_s2_21_7,0.15,327,PVC
P_building_s2_21_7_1,junction_third_s2_21_7_1,Building_7221,0.09,278,PVC
P_building_s2_21_7_2,junction_third_s2_21_7_2,Building_7222,0.09,279,PVC
P_building_s2_21_7_3,junction_third_s2_21_7_3,Building_7223,0.09,255,PVC
P_building_s2_21_7_4,junction_third_s2_21_7_4,Building_7224,0.08,275,PVC
P_building_s2_21_7_5,junction_third_s2_21_7_5,Building_7225,0.08,120,PVC
P_building_s2_21_7_6,junction_third_s2_21_7_6,Building_7226,0.08,198,PVC
P_building_s2_21_7_7,junction_third_s2_21_7_7,Building_7227,0.08,165,PVC
P_building_s2_21_7_8,junction_third_s2_21_7_8,Building_7228,0.08,230,PVC
P_building_s2_21_7_9,junction_third_s2_21_7_9,Building_7229,0.09,141,PVC
P_building_s2_21_7_10,junction_third_s2_21_7_10,Building_7230,0.09,200,PVC
P_building_s2_21_7_11,junction_third_s2_21_7_11,Building_7231,0.08,130,PVC
P_building_s2_21_7_12,junction_third_s2_21_7_12,Building_7232,0.09,106,PVC
P_building_s2_21_7_13,junction_third_s2_21_7_13,Building_7233,0.1,103,PVC
P_building_s2_21_7_14,junction_third_s2_21_7_14,Building_7234,0.09,108,PVC
P_building_s2_21_7_15,junction_third_s2_21_7_15,Building_7235,0.09,165,PVC
P_building_s2_21_7_16,junction_third_s2_21_7_16,Building_7236,0.08,183,PVC
P_building_s2_21_7_17,junction_third_s2_21_7_17,Building_7237,0.1,217,PVC
P_building_s2_21_7_18,junction_third_s2_21_7_18,Building_7238,0.08,199,PVC
P_building_s2_21_7_19,junction_third_s2_21_7_19,Building_7239,0.08,242,PVC
P_building_s2_21_7_20,junction_third_s2_21_7_20,Building_7240,0.09,277,PVC
P_building_s2_21_7_21,junction_third_s2_21_7_21,Building_7241,0.09,199,PVC
P_building_s2_21_7_22,junction_third_s2_21_7_22,Building_7242,0.1,152,PVC
P_third_s2_21_8,junction_second_s2_21_8,junction_third_s2_21_8,0.11,359,PVC
P_building_s2_21_8_1,junction_third_s2_21_8_1,Building_7243,0.09,206,PVC
P_building_s2_21_8_2,junction_third_s2_21_8_2,Building_7244,0.09,107,PVC
P_building_s2_21_8_3,junction_third_s2_21_8_3,Building_7245,0.08,229,PVC
P_building_s2_21_8_4,junction_third_s2_21_8_4,Building_7246,0.08,108,PVC
P_building_s2_21_8_5,junction_third_s2_21_8_5,Building_7247,0.08,147,PVC
P_building_s2_21_8_6,junction_third_s2_21_8_6,Building_7248,0.09,276,PVC
P_building_s2_21_8_7,junction_third_s2_21_8_7,Building_7249,0.1,300,PVC
P_building_s2_21_8_8,junction_third_s2_21_8_8,Building_7250,0.1,243,PVC
P_building_s2_21_8_9,junction_third_s2_21_8_9,Building_7251,0.09,260,PVC
P_building_s2_21_8_10,junction_third_s2_21_8_10,Building_7252,0.08,167,PVC
P_secondary_s2_22,junction_main_s2_22,junction_second_s2_22,0.19,651,Steel
P_third_s2_22_1,junction_second_s2_22_1,junction_third_s2_22_1,0.14,448,PVC
P_building_s2_22_1_1,junction_third_s2_22_1_1,Building_7253,0.09,275,PVC
P_building_s2_22_1_2,junction_third_s2_22_1_2,Building_7254,0.09,121,PVC
P_building_s2_22_1_3,junction_third_s2_22_1_3,Building_7255,0.08,111,PVC
P_building_s2_22_1_4,junction_third_s2_22_1_4,Building_7256,0.08,121,PVC
P_building_s2_22_1_5,junction_third_s2_22_1_5,Building_7257,0.09,249,PVC
P_building_s2_22_1_6,junction_third_s2_22_1_6,Building_7258,0.1,268,PVC
P_building_s2_22_1_7,junction_third_s2_22_1_7,Building_7259,0.08,276,PVC
P_building_s2_22_1_8,junction_third_s2_22_1_8,Building_7260,0.08,295,PVC
P_building_s2_22_1_9,junction_third_s2_22_1_9,Building_7261,0.09,266,PVC
P_building_s2_22_1_10,junction_third_s2_22_1_10,Building_7262,0.1,223,PVC
P_building_s2_22_1_11,junction_third_s2_22_1_11,Building_7263,0.09,297,PVC
P_building_s2_22_1_12,junction_third_s2_22_1_12,Building_7264,0.09,134,PVC
P_third_s2_22_2,junction_second_s2_22_2,junction_third_s2_22_2,0.14,409,PVC
P_building_s2_22_2_1,junction_third_s2_22_2_1,Building_7265,0.08,235,PVC
P_building_s2_22_2_2,junction_third_s2_22_2_2,Building_7266,0.09,261,PVC
P_building_s2_22_2_3,junction_third_s2_22_2_3,Building_7267,0.08,158,PVC
P_building_s2_22_2_4,junction_third_s2_22_2_4,Building_7268,0.1,143,PVC
P_building_s2_22_2_5,junction_third_s2_22_2_5,Building_7269,0.1,152,PVC
P_building_s2_22_2_6,junction_third_s2_22_2_6,Building_7270,0.08,262,PVC
P_building_s2_22_2_7,junction_third_s2_22_2_7,Building_7271,0.08,256,PVC
P_building_s2_22_2_8,junction_third_s2_22_2_8,Building_7272,0.1,128,PVC
P_third_s2_22_3,junction_second_s2_22_3,junction_third_s2_22_3,0.1,380,PVC
P_building_s2_22_3_1,junction_third_s2_22_3_1,Building_7273,0.09,114,PVC
P_building_s2_22_3_2,junction_third_s2_22_3_2,Building_7274,0.08,209,PVC
P_building_s2_22_3_3,junction_third_s2_22_3_3,Building_7275,0.09,279,PVC
P_building_s2_22_3_4,junction_third_s2_22_3_4,Building_7276,0.1,186,PVC
P_building_s2_22_3_5,junction_third_s2_22_3_5,Building_7277,0.09,233,PVC
P_building_s2_22_3_6,junction_third_s2_22_3_6,Building_7278,0.09,215,PVC
P_building_s2_22_3_7,junction_third_s2_22_3_7,Building_7279,0.09,245,PVC
P_building_s2_22_3_8,junction_third_s2_22_3_8,Building_7280,0.1,238,PVC
P_building_s2_22_3_9,junction_third_s2_22_3_9,Building_7281,0.09,159,PVC
P_building_s2_22_3_10,junction_third_s2_22_3_10,Building_7282,0.08,129,PVC
P_building_s2_22_3_11,junction_third_s2_22_3_11,Building_7283,0.09,233,PVC
P_building_s2_22_3_12,junction_third_s2_22_3_12,Building_7284,0.08,176,PVC
P_building_s2_22_3_13,junction_third_s2_22_3_13,Building_7285,0.08,228,PVC
P_building_s2_22_3_14,junction_third_s2_22_3_14,Building_7286,0.08,194,PVC
P_building_s2_22_3_15,junction_third_s2_22_3_15,Building_7287,0.09,280,PVC
P_building_s2_22_3_16,junction_third_s2_22_3_16,Building_7288,0.09,176,PVC
P_building_s2_22_3_17,junction_third_s2_22_3_17,Building_7289,0.08,282,PVC
P_building_s2_22_3_18,junction_third_s2_22_3_18,Building_7290,0.1,213,PVC
P_building_s2_22_3_19,junction_third_s2_22_3_19,Building_7291,0.09,163,PVC
P_building_s2_22_3_20,junction_third_s2_22_3_20,Building_7292,0.08,141,PVC
P_building_s2_22_3_21,junction_third_s2_22_3_21,Building_7293,0.08,108,PVC
P_building_s2_22_3_22,junction_third_s2_22_3_22,Building_7294,0.09,200,PVC
P_third_s2_22_4,junction_second_s2_22_4,junction_third_s2_22_4,0.12,372,PVC
P_building_s2_22_4_1,junction_third_s2_22_4_1,Building_7295,0.1,164,PVC
P_building_s2_22_4_2,junction_third_s2_22_4_2,Building_7296,0.1,223,PVC
P_building_s2_22_4_3,junction_third_s2_22_4_3,Building_7297,0.09,165,PVC
P_building_s2_22_4_4,junction_third_s2_22_4_4,Building_7298,0.09,139,PVC
P_building_s2_22_4_5,junction_third_s2_22_4_5,Building_7299,0.09,225,PVC
P_building_s2_22_4_6,junction_third_s2_22_4_6,Building_7300,0.1,240,PVC
P_building_s2_22_4_7,junction_third_s2_22_4_7,Building_7301,0.09,244,PVC
P_building_s2_22_4_8,junction_third_s2_22_4_8,Building_7302,0.1,110,PVC
P_building_s2_22_4_9,junction_third_s2_22_4_9,Building_7303,0.09,159,PVC
P_building_s2_22_4_10,junction_third_s2_22_4_10,Building_7304,0.1,118,PVC
P_building_s2_22_4_11,junction_third_s2_22_4_11,Building_7305,0.09,210,PVC
P_third_s2_22_5,junction_second_s2_22_5,junction_third_s2_22_5,0.14,430,PVC
P_building_s2_22_5_1,junction_third_s2_22_5_1,Building_7306,0.09,189,PVC
P_building_s2_22_5_2,junction_third_s2_22_5_2,Building_7307,0.1,254,PVC
P_building_s2_22_5_3,junction_third_s2_22_5_3,Building_7308,0.09,250,PVC
P_building_s2_22_5_4,junction_third_s2_22_5_4,Building_7309,0.09,246,PVC
P_building_s2_22_5_5,junction_third_s2_22_5_5,Building_7310,0.09,255,PVC
P_building_s2_22_5_6,junction_third_s2_22_5_6,Building_7311,0.09,282,PVC
P_building_s2_22_5_7,junction_third_s2_22_5_7,Building_7312,0.09,212,PVC
P_building_s2_22_5_8,junction_third_s2_22_5_8,Building_7313,0.08,293,PVC
P_building_s2_22_5_9,junction_third_s2_22_5_9,Building_7314,0.09,183,PVC
P_building_s2_22_5_10,junction_third_s2_22_5_10,Building_7315,0.1,152,PVC
P_building_s2_22_5_11,junction_third_s2_22_5_11,Building_7316,0.09,233,PVC
P_building_s2_22_5_12,junction_third_s2_22_5_12,Building_7317,0.09,168,PVC
P_building_s2_22_5_13,junction_third_s2_22_5_13,Building_7318,0.09,102,PVC
P_building_s2_22_5_14,junction_third_s2_22_5_14,Building_7319,0.1,190,PVC
P_building_s2_22_5_15,junction_third_s2_22_5_15,Building_7320,0.09,261,PVC
P_building_s2_22_5_16,junction_third_s2_22_5_16,Building_7321,0.08,227,PVC
P_building_s2_22_5_17,junction_third_s2_22_5_17,Building_7322,0.09,222,PVC
P_building_s2_22_5_18,junction_third_s2_22_5_18,Building_7323,0.09,153,PVC
P_building_s2_22_5_19,junction_third_s2_22_5_19,Building_7324,0.09,210,PVC
P_building_s2_22_5_20,junction_third_s2_22_5_20,Building_7325,0.09,212,PVC
P_building_s2_22_5_21,junction_third_s2_22_5_21,Building_7326,0.09,113,PVC
P_building_s2_22_5_22,junction_third_s2_22_5_22,Building_7327,0.08,120,PVC
P_building_s2_22_5_23,junction_third_s2_22_5_23,Building_7328,0.09,255,PVC
P_building_s2_22_5_24,junction_third_s2_22_5_24,Building_7329,0.09,194,PVC
P_building_s2_22_5_25,junction_third_s2_22_5_25,Building_7330,0.09,183,PVC
P_third_s2_22_6,junction_second_s2_22_6,junction_third_s2_22_6,0.11,325,PVC
P_building_s2_22_6_1,junction_third_s2_22_6_1,Building_7331,0.09,201,PVC
P_building_s2_22_6_2,junction_third_s2_22_6_2,Building_7332,0.09,258,PVC
P_building_s2_22_6_3,junction_third_s2_22_6_3,Building_7333,0.1,156,PVC
P_building_s2_22_6_4,junction_third_s2_22_6_4,Building_7334,0.1,173,PVC
P_building_s2_22_6_5,junction_third_s2_22_6_5,Building_7335,0.09,281,PVC
P_third_s2_22_7,junction_second_s2_22_7,junction_third_s2_22_7,0.13,313,PVC
P_building_s2_22_7_1,junction_third_s2_22_7_1,Building_7336,0.08,300,PVC
P_building_s2_22_7_2,junction_third_s2_22_7_2,Building_7337,0.09,185,PVC
P_building_s2_22_7_3,junction_third_s2_22_7_3,Building_7338,0.09,231,PVC
P_building_s2_22_7_4,junction_third_s2_22_7_4,Building_7339,0.1,224,PVC
P_building_s2_22_7_5,junction_third_s2_22_7_5,Building_7340,0.09,144,PVC
P_building_s2_22_7_6,junction_third_s2_22_7_6,Building_7341,0.08,189,PVC
P_building_s2_22_7_7,junction_third_s2_22_7_7,Building_7342,0.08,272,PVC
P_building_s2_22_7_8,junction_third_s2_22_7_8,Building_7343,0.08,142,PVC
P_building_s2_22_7_9,junction_third_s2_22_7_9,Building_7344,0.1,255,PVC
P_building_s2_22_7_10,junction_third_s2_22_7_10,Building_7345,0.09,168,PVC
P_building_s2_22_7_11,junction_third_s2_22_7_11,Building_7346,0.09,206,PVC
P_building_s2_22_7_12,junction_third_s2_22_7_12,Building_7347,0.09,253,PVC
P_building_s2_22_7_13,junction_third_s2_22_7_13,Building_7348,0.09,264,PVC
P_building_s2_22_7_14,junction_third_s2_22_7_14,Building_7349,0.09,167,PVC
P_building_s2_22_7_15,junction_third_s2_22_7_15,Building_7350,0.09,253,PVC
P_building_s2_22_7_16,junction_third_s2_22_7_16,Building_7351,0.1,250,PVC
P_building_s2_22_7_17,junction_third_s2_22_7_17,Building_7352,0.09,227,PVC
P_third_s2_22_8,junction_second_s2_22_8,junction_third_s2_22_8,0.12,371,PVC
P_building_s2_22_8_1,junction_third_s2_22_8_1,Building_7353,0.1,298,PVC
P_building_s2_22_8_2,junction_third_s2_22_8_2,Building_7354,0.09,236,PVC
P_building_s2_22_8_3,junction_third_s2_22_8_3,Building_7355,0.09,143,PVC
P_building_s2_22_8_4,junction_third_s2_22_8_4,Building_7356,0.1,247,PVC
P_building_s2_22_8_5,junction_third_s2_22_8_5,Building_7357,0.09,159,PVC
P_building_s2_22_8_6,junction_third_s2_22_8_6,Building_7358,0.1,190,PVC
P_building_s2_22_8_7,junction_third_s2_22_8_7,Building_7359,0.09,102,PVC
P_building_s2_22_8_8,junction_third_s2_22_8_8,Building_7360,0.08,229,PVC
P_building_s2_22_8_9,junction_third_s2_22_8_9,Building_7361,0.09,248,PVC
P_building_s2_22_8_10,junction_third_s2_22_8_10,Building_7362,0.09,210,PVC
P_building_s2_22_8_11,junction_third_s2_22_8_11,Building_7363,0.09,291,PVC
P_building_s2_22_8_12,junction_third_s2_22_8_12,Building_7364,0.09,217,PVC
P_building_s2_22_8_13,junction_third_s2_22_8_13,Building_7365,0.09,251,PVC
P_building_s2_22_8_14,junction_third_s2_22_8_14,Building_7366,0.09,260,PVC
P_building_s2_22_8_15,junction_third_s2_22_8_15,Building_7367,0.09,275,PVC
P_building_s2_22_8_16,junction_third_s2_22_8_16,Building_7368,0.09,288,PVC
P_building_s2_22_8_17,junction_third_s2_22_8_17,Building_7369,0.08,255,PVC
P_building_s2_22_8_18,junction_third_s2_22_8_18,Building_7370,0.09,249,PVC
P_building_s2_22_8_19,junction_third_s2_22_8_19,Building_7371,0.09,237,PVC
P_building_s2_22_8_20,junction_third_s2_22_8_20,Building_7372,0.09,209,PVC
P_building_s2_22_8_21,junction_third_s2_22_8_21,Building_7373,0.1,116,PVC
P_building_s2_22_8_22,junction_third_s2_22_8_22,Building_7374,0.09,201,PVC
P_building_s2_22_8_23,junction_third_s2_22_8_23,Building_7375,0.08,230,PVC
P_secondary_s2_23,junction_main_s2_23,junction_second_s2_23,0.16,550,Steel
P_third_s2_23_1,junction_second_s2_23_1,junction_third_s2_23_1,0.14,449,PVC
P_building_s2_23_1_1,junction_third_s2_23_1_1,Building_7376,0.09,277,PVC
P_building_s2_23_1_2,junction_third_s2_23_1_2,Building_7377,0.09,182,PVC
P_building_s2_23_1_3,junction_third_s2_23_1_3,Building_7378,0.09,247,PVC
P_building_s2_23_1_4,junction_third_s2_23_1_4,Building_7379,0.1,113,PVC
P_building_s2_23_1_5,junction_third_s2_23_1_5,Building_7380,0.1,254,PVC
P_building_s2_23_1_6,junction_third_s2_23_1_6,Building_7381,0.1,243,PVC
P_building_s2_23_1_7,junction_third_s2_23_1_7,Building_7382,0.1,286,PVC
P_building_s2_23_1_8,junction_third_s2_23_1_8,Building_7383,0.08,152,PVC
P_building_s2_23_1_9,junction_third_s2_23_1_9,Building_7384,0.09,288,PVC
P_building_s2_23_1_10,junction_third_s2_23_1_10,Building_7385,0.09,251,PVC
P_building_s2_23_1_11,junction_third_s2_23_1_11,Building_7386,0.09,122,PVC
P_building_s2_23_1_12,junction_third_s2_23_1_12,Building_7387,0.09,179,PVC
P_building_s2_23_1_13,junction_third_s2_23_1_13,Building_7388,0.1,188,PVC
P_building_s2_23_1_14,junction_third_s2_23_1_14,Building_7389,0.09,120,PVC
P_third_s2_23_2,junction_second_s2_23_2,junction_third_s2_23_2,0.13,384,PVC
P_building_s2_23_2_1,junction_third_s2_23_2_1,Building_7390,0.1,291,PVC
P_building_s2_23_2_2,junction_third_s2_23_2_2,Building_7391,0.09,260,PVC
P_building_s2_23_2_3,junction_third_s2_23_2_3,Building_7392,0.09,146,PVC
P_building_s2_23_2_4,junction_third_s2_23_2_4,Building_7393,0.09,292,PVC
P_building_s2_23_2_5,junction_third_s2_23_2_5,Building_7394,0.09,259,PVC
P_building_s2_23_2_6,junction_third_s2_23_2_6,Building_7395,0.09,206,PVC
P_building_s2_23_2_7,junction_third_s2_23_2_7,Building_7396,0.09,211,PVC
P_building_s2_23_2_8,junction_third_s2_23_2_8,Building_7397,0.09,202,PVC
P_third_s2_23_3,junction_second_s2_23_3,junction_third_s2_23_3,0.15,323,PVC
P_building_s2_23_3_1,junction_third_s2_23_3_1,Building_7398,0.09,182,PVC
P_building_s2_23_3_2,junction_third_s2_23_3_2,Building_7399,0.09,262,PVC
P_building_s2_23_3_3,junction_third_s2_23_3_3,Building_7400,0.09,119,PVC
P_building_s2_23_3_4,junction_third_s2_23_3_4,Building_7401,0.09,283,PVC
P_third_s2_23_4,junction_second_s2_23_4,junction_third_s2_23_4,0.13,420,PVC
P_building_s2_23_4_1,junction_third_s2_23_4_1,Building_7402,0.1,210,PVC
P_building_s2_23_4_2,junction_third_s2_23_4_2,Building_7403,0.08,283,PVC
P_building_s2_23_4_3,junction_third_s2_23_4_3,Building_7404,0.08,244,PVC
P_building_s2_23_4_4,junction_third_s2_23_4_4,Building_7405,0.09,211,PVC
P_building_s2_23_4_5,junction_third_s2_23_4_5,Building_7406,0.08,190,PVC
P_building_s2_23_4_6,junction_third_s2_23_4_6,Building_7407,0.09,222,PVC
P_third_s2_23_5,junction_second_s2_23_5,junction_third_s2_23_5,0.1,453,PVC
P_building_s2_23_5_1,junction_third_s2_23_5_1,Building_7408,0.09,285,PVC
P_building_s2_23_5_2,junction_third_s2_23_5_2,Building_7409,0.09,174,PVC
P_building_s2_23_5_3,junction_third_s2_23_5_3,Building_7410,0.09,259,PVC
P_building_s2_23_5_4,junction_third_s2_23_5_4,Building_7411,0.09,145,PVC
P_building_s2_23_5_5,junction_third_s2_23_5_5,Building_7412,0.09,229,PVC
P_building_s2_23_5_6,junction_third_s2_23_5_6,Building_7413,0.08,123,PVC
P_building_s2_23_5_7,junction_third_s2_23_5_7,Building_7414,0.08,211,PVC
P_building_s2_23_5_8,junction_third_s2_23_5_8,Building_7415,0.09,233,PVC
P_building_s2_23_5_9,junction_third_s2_23_5_9,Building_7416,0.1,150,PVC
P_building_s2_23_5_10,junction_third_s2_23_5_10,Building_7417,0.09,145,PVC
P_building_s2_23_5_11,junction_third_s2_23_5_11,Building_7418,0.1,281,PVC
P_building_s2_23_5_12,junction_third_s2_23_5_12,Building_7419,0.09,197,PVC
P_building_s2_23_5_13,junction_third_s2_23_5_13,Building_7420,0.08,108,PVC
P_building_s2_23_5_14,junction_third_s2_23_5_14,Building_7421,0.09,245,PVC
P_building_s2_23_5_15,junction_third_s2_23_5_15,Building_7422,0.1,127,PVC
P_building_s2_23_5_16,junction_third_s2_23_5_16,Building_7423,0.09,278,PVC
P_building_s2_23_5_17,junction_third_s2_23_5_17,Building_7424,0.09,208,PVC
P_building_s2_23_5_18,junction_third_s2_23_5_18,Building_7425,0.09,149,PVC
P_building_s2_23_5_19,junction_third_s2_23_5_19,Building_7426,0.08,283,PVC
P_building_s2_23_5_20,junction_third_s2_23_5_20,Building_7427,0.08,155,PVC
P_building_s2_23_5_21,junction_third_s2_23_5_21,Building_7428,0.09,172,PVC
P_third_s2_23_6,junction_second_s2_23_6,junction_third_s2_23_6,0.12,426,PVC
P_building_s2_23_6_1,junction_third_s2_23_6_1,Building_7429,0.1,167,PVC
P_building_s2_23_6_2,junction_third_s2_23_6_2,Building_7430,0.1,227,PVC
P_building_s2_23_6_3,junction_third_s2_23_6_3,Building_7431,0.09,277,PVC
P_building_s2_23_6_4,junction_third_s2_23_6_4,Building_7432,0.09,142,PVC
P_building_s2_23_6_5,junction_third_s2_23_6_5,Building_7433,0.09,111,PVC
P_building_s2_23_6_6,junction_third_s2_23_6_6,Building_7434,0.08,196,PVC
P_third_s2_23_7,junction_second_s2_23_7,junction_third_s2_23_7,0.12,303,PVC
P_building_s2_23_7_1,junction_third_s2_23_7_1,Building_7435,0.08,203,PVC
P_building_s2_23_7_2,junction_third_s2_23_7_2,Building_7436,0.09,216,PVC
P_building_s2_23_7_3,junction_third_s2_23_7_3,Building_7437,0.08,254,PVC
P_building_s2_23_7_4,junction_third_s2_23_7_4,Building_7438,0.09,232,PVC
P_building_s2_23_7_5,junction_third_s2_23_7_5,Building_7439,0.09,201,PVC
P_building_s2_23_7_6,junction_third_s2_23_7_6,Building_7440,0.09,220,PVC
P_building_s2_23_7_7,junction_third_s2_23_7_7,Building_7441,0.1,183,PVC
P_building_s2_23_7_8,junction_third_s2_23_7_8,Building_7442,0.09,145,PVC
P_building_s2_23_7_9,junction_third_s2_23_7_9,Building_7443,0.09,175,PVC
P_building_s2_23_7_10,junction_third_s2_23_7_10,Building_7444,0.09,224,PVC
P_third_s2_23_8,junction_second_s2_23_8,junction_third_s2_23_8,0.11,310,PVC
P_building_s2_23_8_1,junction_third_s2_23_8_1,Building_7445,0.09,270,PVC
P_building_s2_23_8_2,junction_third_s2_23_8_2,Building_7446,0.09,122,PVC
P_building_s2_23_8_3,junction_third_s2_23_8_3,Building_7447,0.08,275,PVC
P_building_s2_23_8_4,junction_third_s2_23_8_4,Building_7448,0.09,102,PVC
P_building_s2_23_8_5,junction_third_s2_23_8_5,Building_7449,0.09,114,PVC
P_building_s2_23_8_6,junction_third_s2_23_8_6,Building_7450,0.08,101,PVC
P_building_s2_23_8_7,junction_third_s2_23_8_7,Building_7451,0.09,250,PVC
P_building_s2_23_8_8,junction_third_s2_23_8_8,Building_7452,0.08,183,PVC
P_building_s2_23_8_9,junction_third_s2_23_8_9,Building_7453,0.08,130,PVC
P_building_s2_23_8_10,junction_third_s2_23_8_10,Building_7454,0.1,166,PVC
P_third_s2_23_9,junction_second_s2_23_9,junction_third_s2_23_9,0.13,473,PVC
P_building_s2_23_9_1,junction_third_s2_23_9_1,Building_7455,0.09,153,PVC
P_building_s2_23_9_2,junction_third_s2_23_9_2,Building_7456,0.09,212,PVC
P_building_s2_23_9_3,junction_third_s2_23_9_3,Building_7457,0.09,188,PVC
P_building_s2_23_9_4,junction_third_s2_23_9_4,Building_7458,0.09,103,PVC
P_building_s2_23_9_5,junction_third_s2_23_9_5,Building_7459,0.1,261,PVC
P_building_s2_23_9_6,junction_third_s2_23_9_6,Building_7460,0.08,289,PVC
P_building_s2_23_9_7,junction_third_s2_23_9_7,Building_7461,0.08,264,PVC
P_building_s2_23_9_8,junction_third_s2_23_9_8,Building_7462,0.1,118,PVC
P_building_s2_23_9_9,junction_third_s2_23_9_9,Building_7463,0.08,231,PVC
P_building_s2_23_9_10,junction_third_s2_23_9_10,Building_7464,0.1,126,PVC
P_building_s2_23_9_11,junction_third_s2_23_9_11,Building_7465,0.09,198,PVC
P_building_s2_23_9_12,junction_third_s2_23_9_12,Building_7466,0.08,141,PVC
P_building_s2_23_9_13,junction_third_s2_23_9_13,Building_7467,0.08,233,PVC
P_building_s2_23_9_14,junction_third_s2_23_9_14,Building_7468,0.09,256,PVC
P_building_s2_23_9_15,junction_third_s2_23_9_15,Building_7469,0.08,286,PVC
P_building_s2_23_9_16,junction_third_s2_23_9_16,Building_7470,0.09,219,PVC
P_building_s2_23_9_17,junction_third_s2_23_9_17,Building_7471,0.09,146,PVC
P_building_s2_23_9_18,junction_third_s2_23_9_18,Building_7472,0.09,271,PVC
P_building_s2_23_9_19,junction_third_s2_23_9_19,Building_7473,0.09,231,PVC
P_third_s2_23_10,junction_second_s2_23_10,junction_third_s2_23_10,0.12,380,PVC
P_building_s2_23_10_1,junction_third_s2_23_10_1,Building_7474,0.1,255,PVC
P_building_s2_23_10_2,junction_third_s2_23_10_2,Building_7475,0.09,280,PVC
P_building_s2_23_10_3,junction_third_s2_23_10_3,Building_7476,0.09,167,PVC
