Building,Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23
B6594,0.319,0.582,0.544,0.7,0.7,0.7,0.7,0.7,0.625,0.528,0.405,0.364,0.314,0.325,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.327,0.363
B6595,0.363,0.632,0.656,0.674,0.654,0.7,0.686,0.697,0.7,0.7,0.7,0.393,0.337,0.209,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.373
B6596,0.329,0.624,0.588,0.7,0.7,0.7,0.7,0.7,0.7,0.561,0.609,0.341,0.27,0.259,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.339,0.465
B6597,0.338,0.473,0.517,0.7,0.7,0.7,0.7,0.7,0.7,0.611,0.559,0.534,0.314,0.205,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.356,0.306
B6598,0.317,0.6,0.441,0.615,0.61,0.7,0.607,0.7,0.7,0.543,0.454,0.44,0.321,0.251,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.342,0.323
B6599,0.317,0.458,0.568,0.696,0.7,0.7,0.7,0.603,0.7,0.577,0.697,0.394,0.42,0.329,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.247,0.454
B6600,0.414,0.489,0.532,0.634,0.584,0.639,0.7,0.7,0.639,0.7,0.57,0.448,0.391,0.255,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.246,0.373
B6601,0.385,0.438,0.488,0.656,0.7,0.654,0.7,0.7,0.7,0.7,0.474,0.326,0.308,0.303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.247,0.393
B6602,0.485,0.445,0.609,0.638,0.7,0.7,0.7,0.7,0.7,0.7,0.412,0.387,0.264,0.256,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.406
B6603,0.468,0.518,0.633,0.7,0.669,0.7,0.7,0.7,0.7,0.482,0.679,0.38,0.344,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.292,0.309
B6604,0.336,0.592,0.7,0.549,0.7,0.7,0.7,0.7,0.685,0.597,0.519,0.527,0.309,0.318,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.287,0.283
B6605,0.479,0.418,0.635,0.555,0.688,0.7,0.7,0.7,0.636,0.679,0.436,0.381,0.384,0.268,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.234,0.301,0.45
B6606,0.464,0.479,0.696,0.684,0.7,0.7,0.7,0.644,0.611,0.636,0.7,0.601,0.296,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.319,0.296
B6607,0.416,0.424,0.7,0.7,0.673,0.7,0.7,0.7,0.632,0.643,0.599,0.518,0.385,0.246,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.278,0.359
B6608,0.382,0.611,0.581,0.521,0.613,0.7,0.7,0.585,0.657,0.7,0.579,0.483,0.22,0.33,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.221,0.28,0.523
B6609,0.418,0.372,0.614,0.671,0.569,0.7,0.7,0.7,0.681,0.7,0.529,0.527,0.417,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.208,0.439
B6610,0.383,0.5,0.666,0.646,0.7,0.671,0.7,0.7,0.7,0.7,0.588,0.377,0.305,0.202,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.287,0.372
B6611,0.365,0.503,0.539,0.48,0.62,0.7,0.661,0.609,0.7,0.662,0.548,0.615,0.423,0.314,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.277,0.503
B6612,0.311,0.384,0.572,0.7,0.7,0.666,0.591,0.7,0.7,0.7,0.461,0.407,0.451,0.325,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.262,0.38,0.37
B6613,0.455,0.629,0.452,0.7,0.7,0.627,0.7,0.638,0.517,0.562,0.685,0.391,0.273,0.261,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.249,0.375
B6614,0.31,0.534,0.453,0.7,0.642,0.7,0.653,0.7,0.571,0.696,0.415,0.539,0.414,0.255,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.218,0.252,0.395
B6615,0.326,0.446,0.56,0.7,0.7,0.617,0.7,0.648,0.7,0.7,0.453,0.422,0.267,0.26,0.211,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.28
B6616,0.369,0.645,0.48,0.675,0.7,0.686,0.7,0.7,0.7,0.7,0.651,0.359,0.458,0.207,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.259,0.2,0.298
B6617,0.498,0.617,0.557,0.7,0.7,0.7,0.7,0.7,0.694,0.629,0.547,0.405,0.314,0.23,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.342,0.461
B6618,0.307,0.386,0.7,0.646,0.7,0.676,0.7,0.636,0.649,0.7,0.66,0.406,0.304,0.274,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.246,0.508
B6619,0.426,0.511,0.684,0.483,0.7,0.6,0.7,0.7,0.7,0.584,0.663,0.514,0.391,0.273,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.226,0.375,0.492
B6620,0.494,0.464,0.661,0.628,0.7,0.7,0.7,0.7,0.7,0.7,0.628,0.521,0.299,0.264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.229,0.205,0.348
B6621,0.368,0.437,0.572,0.7,0.7,0.653,0.7,0.699,0.597,0.511,0.696,0.554,0.316,0.264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.376,0.431
B6622,0.358,0.366,0.554,0.665,0.7,0.7,0.7,0.7,0.676,0.602,0.63,0.512,0.401,0.253,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.318,0.409
B6623,0.401,0.524,0.574,0.7,0.7,0.7,0.7,0.624,0.7,0.675,0.436,0.476,0.398,0.292,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.286,0.422
B6624,0.296,0.556,0.567,0.7,0.7,0.636,0.7,0.7,0.7,0.7,0.548,0.468,0.314,0.261,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.261,0.2,0.369
B6625,0.485,0.513,0.634,0.643,0.7,0.67,0.7,0.675,0.7,0.667,0.496,0.57,0.398,0.278,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.231,0.491
B6626,0.494,0.383,0.584,0.7,0.7,0.625,0.7,0.7,0.598,0.694,0.621,0.342,0.335,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.372,0.398
B6627,0.531,0.564,0.687,0.7,0.667,0.7,0.7,0.7,0.688,0.685,0.652,0.416,0.366,0.223,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.246,0.302,0.455
B6628,0.42,0.603,0.56,0.7,0.622,0.7,0.7,0.628,0.655,0.7,0.479,0.429,0.317,0.293,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.267,0.464
B6629,0.379,0.378,0.567,0.7,0.7,0.7,0.7,0.7,0.7,0.558,0.655,0.404,0.39,0.238,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.249,0.339,0.309
B6630,0.363,0.568,0.59,0.501,0.7,0.658,0.7,0.7,0.7,0.7,0.642,0.495,0.393,0.303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.209,0.293,0.45
B6631,0.385,0.578,0.613,0.7,0.7,0.7,0.689,0.7,0.629,0.511,0.58,0.324,0.29,0.341,0.205,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.363,0.438
B6632,0.357,0.654,0.667,0.592,0.672,0.7,0.7,0.7,0.7,0.532,0.533,0.394,0.361,0.204,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.209,0.301,0.325
B6633,0.526,0.581,0.7,0.7,0.7,0.575,0.623,0.656,0.7,0.502,0.511,0.385,0.382,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.215,0.363
B6634,0.323,0.544,0.672,0.7,0.519,0.7,0.7,0.658,0.7,0.599,0.689,0.45,0.382,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.298,0.409
B6635,0.41,0.593,0.7,0.68,0.628,0.685,0.7,0.7,0.7,0.642,0.459,0.334,0.313,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.257,0.476
B6636,0.326,0.573,0.601,0.533,0.7,0.672,0.7,0.7,0.648,0.623,0.68,0.481,0.285,0.326,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.354,0.444
B6637,0.472,0.424,0.629,0.7,0.7,0.7,0.7,0.7,0.7,0.691,0.694,0.427,0.272,0.224,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.366,0.493
B6638,0.401,0.465,0.508,0.7,0.582,0.7,0.699,0.7,0.591,0.7,0.498,0.532,0.29,0.238,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.318,0.463
B6639,0.524,0.379,0.667,0.653,0.7,0.7,0.7,0.7,0.695,0.7,0.628,0.538,0.426,0.266,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.205,0.446
B6640,0.379,0.483,0.558,0.7,0.7,0.7,0.7,0.608,0.7,0.7,0.617,0.586,0.346,0.322,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.222,0.355,0.375
B6641,0.429,0.635,0.7,0.621,0.7,0.7,0.7,0.7,0.7,0.602,0.626,0.514,0.407,0.29,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.215,0.42
B6642,0.315,0.522,0.539,0.607,0.683,0.7,0.7,0.7,0.7,0.7,0.492,0.392,0.371,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.441
B6643,0.367,0.591,0.561,0.612,0.7,0.7,0.7,0.7,0.7,0.7,0.65,0.5,0.322,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.377,0.501
B6644,0.406,0.553,0.556,0.7,0.7,0.7,0.7,0.7,0.7,0.689,0.569,0.554,0.322,0.329,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.251,0.387,0.291
B6645,0.471,0.455,0.648,0.613,0.7,0.7,0.7,0.647,0.628,0.521,0.629,0.364,0.417,0.202,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.355,0.36
B6646,0.44,0.535,0.506,0.7,0.7,0.7,0.7,0.7,0.7,0.65,0.573,0.578,0.368,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.249,0.341
B6647,0.537,0.419,0.7,0.7,0.593,0.7,0.643,0.7,0.7,0.7,0.486,0.504,0.28,0.203,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.208,0.251,0.342
B6648,0.305,0.507,0.696,0.654,0.641,0.7,0.7,0.625,0.7,0.597,0.553,0.555,0.465,0.264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.358,0.494
B6649,0.441,0.479,0.59,0.7,0.7,0.7,0.7,0.572,0.7,0.664,0.542,0.435,0.39,0.335,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.261,0.237,0.47
B6650,0.348,0.445,0.676,0.488,0.593,0.7,0.613,0.657,0.592,0.682,0.693,0.31,0.375,0.277,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.33,0.416
B6651,0.444,0.396,0.554,0.474,0.689,0.615,0.692,0.661,0.64,0.51,0.656,0.339,0.278,0.227,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.404
B6652,0.301,0.562,0.499,0.656,0.7,0.7,0.675,0.7,0.7,0.7,0.7,0.43,0.244,0.217,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.298,0.294
B6653,0.441,0.587,0.527,0.7,0.623,0.7,0.7,0.7,0.7,0.7,0.579,0.437,0.264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.229,0.254,0.356
B6654,0.355,0.537,0.7,0.668,0.612,0.7,0.7,0.7,0.6,0.664,0.481,0.464,0.324,0.236,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.24,0.303,0.31
B6655,0.387,0.449,0.448,0.636,0.7,0.7,0.7,0.7,0.678,0.7,0.504,0.391,0.345,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204,0.409
B6656,0.4,0.555,0.7,0.583,0.7,0.7,0.615,0.7,0.66,0.612,0.638,0.473,0.325,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204,0.35
B6657,0.366,0.503,0.532,0.7,0.7,0.7,0.7,0.7,0.556,0.7,0.599,0.419,0.254,0.206,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.231,0.345,0.305
B6658,0.46,0.41,0.684,0.688,0.7,0.7,0.7,0.7,0.662,0.648,0.601,0.417,0.473,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.318,0.31
B6659,0.425,0.605,0.642,0.605,0.576,0.7,0.7,0.7,0.7,0.7,0.494,0.48,0.293,0.234,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202,0.304,0.477
B6660,0.349,0.49,0.7,0.7,0.7,0.607,0.7,0.7,0.7,0.563,0.628,0.475,0.29,0.308,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.387,0.396
B6661,0.426,0.633,0.579,0.7,0.7,0.7,0.566,0.7,0.561,0.642,0.665,0.504,0.393,0.221,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.203,0.28,0.513
B6662,0.314,0.448,0.508,0.668,0.69,0.7,0.7,0.7,0.7,0.598,0.462,0.431,0.401,0.303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.319,0.376
B6663,0.339,0.476,0.7,0.561,0.679,0.638,0.7,0.7,0.635,0.625,0.568,0.554,0.292,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.323,0.362
B6664,0.45,0.397,0.537,0.7,0.7,0.7,0.681,0.7,0.7,0.462,0.398,0.5,0.285,0.223,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.252,0.236,0.363
B6665,0.361,0.6,0.654,0.7,0.7,0.68,0.685,0.64,0.7,0.7,0.659,0.58,0.279,0.332,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.249,0.337
B6666,0.358,0.526,0.521,0.683,0.7,0.7,0.7,0.7,0.7,0.555,0.682,0.33,0.333,0.251,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.217,0.411
B6667,0.506,0.379,0.519,0.679,0.7,0.672,0.7,0.604,0.7,0.7,0.578,0.517,0.393,0.224,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.345,0.455
B6668,0.343,0.506,0.535,0.667,0.7,0.7,0.7,0.7,0.687,0.682,0.447,0.375,0.344,0.247,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.218,0.403,0.458
B6669,0.407,0.514,0.472,0.7,0.7,0.7,0.682,0.7,0.7,0.7,0.608,0.543,0.313,0.219,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.335,0.388
B6670,0.33,0.478,0.622,0.679,0.7,0.642,0.7,0.659,0.7,0.672,0.629,0.531,0.223,0.225,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.203,0.288,0.277
B6671,0.465,0.596,0.559,0.578,0.7,0.577,0.7,0.659,0.595,0.622,0.539,0.498,0.401,0.275,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.265,0.454
B6672,0.409,0.596,0.611,0.7,0.621,0.7,0.7,0.7,0.61,0.633,0.7,0.522,0.355,0.295,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.384,0.324
B6673,0.437,0.585,0.7,0.7,0.7,0.7,0.7,0.671,0.681,0.7,0.564,0.452,0.454,0.291,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.257,0.368
B6674,0.46,0.625,0.7,0.7,0.64,0.7,0.7,0.657,0.7,0.7,0.551,0.502,0.444,0.223,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.243,0.369,0.477
B6675,0.449,0.585,0.7,0.686,0.575,0.7,0.7,0.7,0.605,0.442,0.511,0.385,0.303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.236,0.27,0.368
B6676,0.354,0.413,0.649,0.7,0.7,0.7,0.7,0.7,0.7,0.645,0.691,0.425,0.42,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.307,0.418
B6677,0.452,0.546,0.574,0.7,0.7,0.605,0.7,0.7,0.7,0.649,0.453,0.445,0.261,0.331,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.225,0.26,0.373
B6678,0.333,0.391,0.544,0.679,0.579,0.66,0.7,0.7,0.582,0.7,0.441,0.389,0.38,0.203,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.345,0.325
B6679,0.342,0.479,0.473,0.496,0.551,0.636,0.7,0.7,0.7,0.542,0.527,0.319,0.372,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.338,0.407
B6680,0.456,0.642,0.452,0.66,0.7,0.7,0.7,0.7,0.7,0.611,0.515,0.553,0.301,0.318,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.341,0.326
B6681,0.424,0.476,0.7,0.7,0.654,0.7,0.7,0.625,0.682,0.636,0.405,0.341,0.298,0.245,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.228,0.258,0.371
B6682,0.37,0.381,0.687,0.7,0.564,0.604,0.7,0.7,0.645,0.7,0.626,0.422,0.372,0.223,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.208,0.2,0.455
B6683,0.273,0.44,0.475,0.7,0.669,0.7,0.7,0.7,0.7,0.465,0.52,0.527,0.317,0.33,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.257,0.416
B6684,0.362,0.517,0.577,0.647,0.675,0.7,0.7,0.7,0.647,0.622,0.511,0.477,0.325,0.306,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.336,0.341
B6685,0.423,0.456,0.448,0.649,0.7,0.7,0.694,0.645,0.622,0.7,0.681,0.482,0.364,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.298,0.377
B6686,0.494,0.632,0.514,0.7,0.7,0.7,0.7,0.601,0.7,0.688,0.453,0.437,0.317,0.244,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.244,0.344,0.287
B6687,0.436,0.636,0.636,0.7,0.7,0.7,0.7,0.699,0.7,0.7,0.642,0.449,0.278,0.294,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.352,0.397
B6688,0.473,0.419,0.539,0.7,0.7,0.7,0.7,0.7,0.549,0.478,0.504,0.599,0.359,0.246,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.247,0.33,0.289
B6689,0.462,0.602,0.7,0.7,0.7,0.7,0.7,0.672,0.581,0.636,0.626,0.439,0.356,0.233,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.222,0.265,0.328
B6690,0.273,0.558,0.436,0.7,0.65,0.7,0.7,0.684,0.559,0.52,0.652,0.352,0.324,0.274,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.204,0.36,0.419
B6691,0.46,0.591,0.7,0.7,0.7,0.617,0.7,0.601,0.611,0.7,0.606,0.443,0.251,0.247,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.304,0.324
B6692,0.528,0.478,0.475,0.7,0.7,0.7,0.604,0.7,0.7,0.605,0.566,0.383,0.434,0.255,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.251,0.289,0.44
B6693,0.356,0.632,0.626,0.7,0.7,0.7,0.639,0.7,0.614,0.671,0.422,0.536,0.234,0.203,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.244,0.316,0.268
B6694,0.355,0.525,0.507,0.7,0.7,0.628,0.7,0.7,0.7,0.543,0.548,0.531,0.281,0.203,0.216,0.2,0.2,0.2,0.2,0.2,0.2,0.242,0.261,0.327
B6695,0.489,0.527,0.491,0.7,0.606,0.681,0.7,0.7,0.7,0.637,0.498,0.466,0.343,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.265,0.395
B6696,0.429,0.573,0.646,0.7,0.7,0.7,0.655,0.7,0.539,0.7,0.41,0.512,0.313,0.21,0.201,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.331,0.359
B6697,0.479,0.611,0.554,0.7,0.7,0.7,0.7,0.7,0.685,0.55,0.498,0.383,0.328,0.219,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.214,0.321,0.535
B6698,0.47,0.526,0.526,0.541,0.687,0.7,0.7,0.7,0.7,0.7,0.5,0.469,0.314,0.228,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.219,0.4
B6699,0.428,0.597,0.516,0.7,0.7,0.7,0.7,0.7,0.7,0.534,0.64,0.352,0.283,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.258,0.378
B6700,0.464,0.463,0.524,0.7,0.7,0.7,0.7,0.669,0.7,0.7,0.655,0.315,0.332,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.212,0.242,0.412
B6701,0.402,0.471,0.7,0.684,0.7,0.63,0.7,0.7,0.651,0.565,0.663,0.458,0.344,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.214,0.447
B6702,0.317,0.446,0.682,0.7,0.7,0.7,0.7,0.632,0.7,0.512,0.543,0.505,0.409,0.304,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.226,0.318,0.362
B6703,0.307,0.453,0.52,0.6,0.585,0.7,0.7,0.663,0.7,0.7,0.636,0.449,0.392,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.309,0.422
B6704,0.318,0.409,0.523,0.592,0.7,0.7,0.7,0.686,0.585,0.598,0.612,0.56,0.274,0.235,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.208,0.312,0.344
B6705,0.422,0.628,0.528,0.597,0.7,0.652,0.7,0.7,0.7,0.601,0.526,0.49,0.394,0.269,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.206,0.384,0.476
B6706,0.403,0.453,0.592,0.7,0.7,0.559,0.7,0.7,0.7,0.576,0.513,0.514,0.285,0.202,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.218,0.286,0.369
B6707,0.449,0.427,0.61,0.7,0.601,0.637,0.589,0.7,0.7,0.525,0.635,0.474,0.274,0.275,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.247,0.326
B6708,0.297,0.421,0.7,0.7,0.7,0.7,0.7,0.7,0.59,0.527,0.7,0.56,0.406,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.258,0.268,0.414
B6709,0.446,0.527,0.614,0.598,0.587,0.7,0.7,0.7,0.565,0.569,0.471,0.464,0.306,0.236,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.26,0.415
B6710,0.414,0.461,0.7,0.513,0.658,0.7,0.6,0.7,0.7,0.7,0.575,0.33,0.328,0.303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.211,0.281,0.496
B6711,0.346,0.371,0.531,0.639,0.7,0.7,0.7,0.7,0.7,0.554,0.381,0.542,0.382,0.239,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.268,0.35
B6712,0.506,0.407,0.51,0.7,0.7,0.7,0.7,0.7,0.57,0.7,0.639,0.413,0.373,0.245,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.403
B6713,0.26,0.453,0.7,0.554,0.7,0.7,0.647,0.7,0.672,0.515,0.422,0.468,0.326,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.269,0.391
B6714,0.391,0.604,0.537,0.7,0.7,0.7,0.7,0.7,0.7,0.551,0.613,0.572,0.306,0.255,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.241,0.466
B6715,0.454,0.63,0.424,0.7,0.7,0.572,0.569,0.7,0.52,0.687,0.544,0.36,0.436,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.214,0.281,0.439
B6716,0.472,0.353,0.688,0.59,0.585,0.7,0.588,0.7,0.672,0.7,0.61,0.433,0.259,0.294,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.216,0.223,0.323
B6717,0.316,0.441,0.7,0.7,0.7,0.7,0.66,0.7,0.691,0.7,0.461,0.41,0.341,0.238,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.221,0.309,0.501
B6718,0.313,0.439,0.575,0.684,0.7,0.625,0.7,0.7,0.664,0.671,0.699,0.5,0.412,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.292,0.47
B6719,0.498,0.485,0.535,0.699,0.588,0.7,0.7,0.565,0.634,0.532,0.547,0.378,0.296,0.228,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.212,0.343,0.515
B6720,0.355,0.572,0.7,0.698,0.7,0.7,0.7,0.7,0.582,0.628,0.515,0.532,0.254,0.319,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.237,0.299
B6721,0.438,0.625,0.571,0.7,0.7,0.7,0.7,0.7,0.643,0.554,0.641,0.461,0.352,0.261,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.34
B6722,0.435,0.38,0.639,0.644,0.7,0.7,0.7,0.7,0.681,0.518,0.623,0.37,0.415,0.282,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.208,0.448
B6723,0.485,0.531,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.596,0.621,0.513,0.316,0.31,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202,0.201,0.528
B6724,0.383,0.438,0.616,0.7,0.7,0.7,0.7,0.618,0.7,0.7,0.673,0.514,0.366,0.227,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.404,0.35
B6725,0.417,0.442,0.617,0.7,0.7,0.7,0.7,0.678,0.687,0.518,0.557,0.413,0.352,0.24,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.281,0.481
B6726,0.452,0.569,0.546,0.54,0.7,0.7,0.7,0.7,0.7,0.552,0.577,0.462,0.39,0.282,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.305,0.487
B6727,0.441,0.434,0.7,0.676,0.7,0.7,0.7,0.7,0.692,0.495,0.616,0.604,0.324,0.213,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.369,0.359
B6728,0.361,0.61,0.45,0.587,0.7,0.61,0.641,0.7,0.689,0.626,0.539,0.503,0.305,0.247,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.287,0.439
B6729,0.392,0.469,0.687,0.7,0.528,0.7,0.7,0.7,0.53,0.622,0.562,0.437,0.299,0.227,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.238,0.36,0.411
B6730,0.281,0.516,0.689,0.7,0.7,0.695,0.636,0.556,0.7,0.696,0.7,0.335,0.283,0.282,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.306,0.408
B6731,0.401,0.475,0.7,0.523,0.7,0.7,0.7,0.7,0.68,0.7,0.485,0.51,0.33,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.211,0.292,0.44
